Chrom	Start	End	hg19_Chromosome	hg19_Start	hg19_End	Peak_Name	Normalized Peak Score	GC Content	Annotation	Distance To Nearest TSS	Gene Symbol	position	mean_mapability	mannwhitneyu_p	ER_pos_median	ER_neg_median	mw_FDR	neg_log2_mw_FDR	log2_FC
chr12	52687793	52688294	chr12	53081577.0	53082078.0	BRCA_140819	1.327911477	0.552894212	Distal	7308	KRT77	52688043	0.9933999999150632	0.011314584586201475	0.17541444331112976	0.7643639618840835	0.029329534058975936	5.091502037743758	-0.5889495185729537
chr12	52837376	52837877	chr12	53231160.0	53231661.0	BRCA_140827	2.238243661	0.487025948	Distal	2187	KRT78	52837626	0.9767999999646098	0.00048255623872756813	0.15156484848026092	1.134522121012786	0.0023497057190408088	8.73330420202734	-0.9829572725325251
chr12	53223360	53223861	chr12	53617144.0	53617645.0	BRCA_140952	2.265664656	0.610778443	Intron	-3198	RARG	53223610	0.9772999999441206	0.0008573382037704785	1.787382972400375	2.982097227253445	0.0036991921225549744	8.078574053932682	-1.19471425485307
chr12	53798520	53799021	chr12	54192304.0	54192805.0	BRCA_141043	2.227038484	0.4750498999999999	Distal	-41737	CISTR	53798770	0.9787000000227244	2.4280780584586035e-05	0.6771204167745563	2.021982302401325	0.00025103529426046033	11.959822165672579	-1.3448618856267687
chr12	53868467	53868968	chr12	54262251.0	54262752.0	BRCA_141053	2.6029906730000003	0.489021956	Distal	-70047	HOXC13	53868717	0.9666999999780208	0.010239183060632782	0.9032738944321598	1.65793643798506	0.02705524597243566	5.207947832150535	-0.7546625435529003
chr12	53956411	53956912	chr12	54350195.0	54350696.0	BRCA_141062	3.399775139	0.574850299	3' UTR	1828	HOXC12	53956661	1.0	0.0014884951532210422	0.5585286790253395	2.047072461298595	0.0057303021744378	7.447173066435859	-1.4885437822732555
chr12	53972243	53972744	chr12	54366027.0	54366528.0	BRCA_141066	2.565510392	0.493013972	Promoter	-632	HOXC11	53972493	1.0	0.020128886546664292	1.1491294431394232	2.093858735636545	0.04683406613272473	4.416297891544303	-0.9447292924971218
chr1	175314228	175314729	chr1	175283364.0	175283865.0	BRCA_14107	7.442367928999999	0.520958084	Intron	91885	TNR	175314478	0.996599999988079	0.017493875114471678	0.9284235384290571	1.802186808110455	0.04176290088396249	4.581634263653477	-0.873763269681398
chr1	175497986	175498487	chr1	175467122.0	175467623.0	BRCA_14135	2.814949288	0.4570858279999999	Intron	-91873	TNR	175498236	0.9953999999284744	0.017493875114471678	0.11337226811206044	0.798384170416869	0.04176290088396249	4.581634263653477	-0.6850119023048086
chr12	57165689	57166190	chr12	57559472.0	57559973.0	BRCA_141483	5.121868387	0.582834331	Exon	-1505	LRP1	57165939	0.975599999807775	0.009736397563481984	0.49956639047131723	1.454076593851875	0.025963119468897688	5.267392456209091	-0.9545102033805577
chr12	57236917	57237418	chr12	57630700.0	57631201.0	BRCA_141499	3.578167395	0.582834331	Promoter	-68	NDUFA4L2	57237167	1.0	0.0008573382037704785	1.216575981336705	1.86146263378359	0.0036991921225549744	8.078574053932682	-0.644886652446885
chr12	57864383	57864884	chr12	58258166.0	58258667.0	BRCA_141655	3.1575477480000003	0.4970059879999999	Distal	-17895	CTDSP2	57864633	0.973499999738112	0.0083574681593892	1.1585417119839625	1.67710080402026	0.02296156485416129	5.444635223266031	-0.5185590920362975
chr12	57899130	57899631	chr12	58292913.0	58293414.0	BRCA_141676	22.85410303	0.518962076	Distal	36678	LOC100506844	57899380	0.9708999999426304	0.006791316681921357	2.5528036528395	3.280982717832935	0.019419922014990453	5.6863187824683115	-0.728179064993435
chr12	58030729	58031230	chr12	58424512.0	58425013.0	BRCA_141691	2.1573482790000003	0.4471057879999999	Distal	-56912	LINC02403	58030979	0.9884999999627472	2.7135140089621705e-06	0.01602370298630705	1.6984680274087052	5.757983784616824e-05	14.084076748384689	-1.682444324422398
chr12	58919100	58919601	chr12	59312881.0	59313382.0	BRCA_141733	2.191779672	0.437125749	Intron	195	LRIG3	58919350	0.9945999999642372	0.010764950756929464	1.217161374990968	1.9437709098003	0.028173863664588926	5.1494987663700424	-0.726609534809332
chr12	62660630	62661131	chr12	63054410.0	63054911.0	BRCA_141819	1.293379376	0.389221557	Intron	-57191	LINC01465	62660880	0.9718999999806284	0.020128886546664292	0.6849409912043618	1.19280326934955	0.04683406613272473	4.416297891544303	-0.5078622781451883
chr12	62702524	62703025	chr12	63096304.0	63096805.0	BRCA_141822	1.780653561	0.48502994	Intron	18245	PPM1H	62702774	0.9934999999046326	0.0028317827619392735	0.9215304195755321	1.61896034958711	0.009605559210339398	6.701914678423654	-0.697429930011578
chr1	176205557	176206058	chr1	176174693.0	176175194.0	BRCA_14184	1.573408523	0.359281437	Intron	573	RFWD2	176205807	0.9570959996771068	0.010239183060632782	1.0510142707632344	1.58936525779593	0.02705524597243566	5.207947832150535	-0.5383509870326957
chr1	176211704	176212205	chr1	176180840.0	176181341.0	BRCA_14188	1.58371122	0.407185629	Intron	-4462	RFWD2	176211954	0.9556999998074024	0.004188310843166362	0.01153864514527745	0.5338229914961435	0.013150709245045833	6.248715580620828	-0.5222843463508661
chr12	63917802	63918303	chr12	64311582.0	64312083.0	BRCA_141886	6.538199924	0.399201597	Intron	-64472	SRGAP1	63918052	0.9917999998152256	8.656734032651559e-05	1.777321640851805	3.050232548579935	0.0006307517039847211	10.630640180881388	-1.27291090772813
chr12	65882042	65882543	chr12	66275822.0	66276323.0	BRCA_142026	3.521149496	0.584830339	Promoter	-126	LOC100129940	65882292	0.9854999997649342	0.014453473146387577	1.5083310735279176	2.659537848611015	0.03575788503565875	4.805594781519735	-1.1512067750830974
chr12	66158366	66158867	chr12	66552146.0	66552647.0	BRCA_142043	2.666617553	0.469061876	Intron	10894	TMBIM4	66158616	0.9613999997600912	8.656734032651559e-05	0.057828310045490244	1.818883410481815	0.0006307517039847211	10.630640180881388	-1.7610551004363248
chr12	66662139	66662640	chr12	67055919.0	67056420.0	BRCA_142102	11.49404417	0.395209581	Intron	-15041	GRIP1	66662389	0.9960999999105932	0.010239183060632782	0.7419076552269235	1.61866255104348	0.02705524597243566	5.207947832150535	-0.8767548958165565
chr12	67019037	67019538	chr12	67412817.0	67413318.0	BRCA_142126	2.428345863	0.4471057879999999	Intron	76266	LOC102724421	67019287	0.9993000000655652	0.010764950756929464	0.5738967986072091	1.978119347088765	0.028173863664588926	5.1494987663700424	-1.404222548481556
chr12	67456376	67456877	chr12	67850156.0	67850657.0	BRCA_142165	2.67214913	0.425149701	Distal	-63202	LINC02408	67456626	0.9886999999824913	0.0006659707855181716	0.38506432138554736	1.5139847341392851	0.003026444816727293	8.368160239035976	-1.1289204127537378
chr12	67661130	67661631	chr12	68054910.0	68055411.0	BRCA_142193	4.924837151	0.3832335329999999	3' UTR	9912	DYRK2	67661380	1.0	0.0001238324203504455	0.01276311239483895	1.65435982177988	0.0008266517486875136	10.240432699797793	-1.6415967093850412
chr12	67667664	67668165	chr12	68061444.0	68061945.0	BRCA_142194	1.2962273990000002	0.439121756	Intron	16446	DYRK2	67667914	0.9940000002622604	0.0008573382037704785	0.08390651663269165	1.0403622056875008	0.0036991921225549744	8.078574053932682	-0.9564556890548092
chr12	68676337	68676838	chr12	69070117.0	69070618.0	BRCA_142287	3.402644995	0.5069860279999999	Intron	-10146	NUP107	68676587	0.9506	0.008796362180041302	0.839255556414562	1.58239419330387	0.023930229815264048	5.385021937831463	-0.7431386368893081
chr12	68750448	68750949	chr12	69144228.0	69144729.0	BRCA_142298	11.31017217	0.50499002	Intron	-1390	SLC35E3	68750698	0.9524000000800936	1.1053800493219004e-05	0.4002508988709675	2.159851604629555	0.00014504613981755003	12.751200478637344	-1.7596007057585876
chr12	68963056	68963557	chr12	69356836.0	69357337.0	BRCA_142348	1.287741742	0.407185629	Promoter	-38	CPM	68963306	0.9718739996910096	0.019214429639182743	0.3792791437699219	1.21760944641433	0.04506401249752529	4.471880412984429	-0.8383303026444082
chr12	68970908	68971409	chr12	69364688.0	69365189.0	BRCA_142352	1.399229305	0.435129741	Intron	411	CPM	68971158	0.9816999999709428	0.0001640103895118397	0.0710109294674495	1.237960484503425	0.0010248595249765814	9.930358108110154	-1.1669495550359756
chr12	69008345	69008846	chr12	69402125.0	69402626.0	BRCA_142357	8.941473439	0.399201597	Distal	-37026	CPM	69008595	0.992999999821186	0.013770352802034293	1.6195466993383651	2.69747312429845	0.03437823163840326	4.862360852990164	-1.077926424960085
chr12	69056657	69057158	chr12	69450437.0	69450938.0	BRCA_142365	8.178294821	0.345309381	Distal	-85338	CPM	69056907	0.9847999997571112	0.001033063983535126	0.372413737821518	1.974556620624425	0.004287083149287049	7.865787885724894	-1.602142882802907
chr12	69066931	69067432	chr12	69460711.0	69461212.0	BRCA_142367	3.105911125	0.50499002	Distal	-95612	CPM	69067181	0.9978999999701976	0.014453473146387577	0.4847929191270422	1.44778428512663	0.03575788503565875	4.805594781519735	-0.9629913659995879
chr12	69966398	69966899	chr12	70360178.0	70360679.0	BRCA_142570	4.503557991	0.451097804	Intron	30693	MYRFL	69966648	0.9503999999701976	0.007537997452307862	1.2032035458347616	2.135661271267245	0.02112726955643005	5.564749861306112	-0.9324577254324833
chr12	71216912	71217413	chr12	71610692.0	71611193.0	BRCA_142650	2.333632293	0.425149701	Intron	-59064	TSPAN8	71217162	1.0	0.00715591932469648	0.264678982662028	0.876059557746996	0.020246757303786687	5.626165323572782	-0.6113805750849679
chr12	71581153	71581654	chr12	71974933.0	71975434.0	BRCA_142662	4.094154668	0.427145709	Intron	10140	LGR5	71581403	0.9957699998676776	0.014453473146387577	0.22504284385112466	1.1715589094124277	0.03575788503565875	4.805594781519735	-0.946516065561303
chr12	74536537	74537038	chr12	74930317.0	74930818.0	BRCA_142721	3.477421725	0.4411177639999999	Distal	-1039	ATXN7L3B	74536787	0.9541999997779728	0.0083574681593892	0.18697094845327478	0.805308326061829	0.02296156485416129	5.444635223266031	-0.6183373776085542
chr12	75479964	75480465	chr12	75873744.0	75874245.0	BRCA_142767	4.3807129	0.3972055889999999	Promoter	-465	GLIPR1	75480214	0.970000000037253	0.014453473146387577	2.06415721814015	3.00617959635488	0.03575788503565875	4.805594781519735	-0.9420223782147299
chr12	75480500	75481001	chr12	75874280.0	75874781.0	BRCA_142768	9.79645799	0.423153693	Promoter	-2	GLIPR1	75480750	0.9500500000357628	0.01833649355075868	2.919109030348515	3.63210224751722	0.04339135360626439	4.526448597614425	-0.7129932171687052
chr12	75553336	75553837	chr12	75947116.0	75947617.0	BRCA_142772	1.730391793	0.413173653	Distal	-41951	KRR1	75553586	0.9860000000178814	1.1053800493219004e-05	0.15871216299893187	1.530759523913225	0.00014504613981755003	12.751200478637344	-1.3720473609142931
chr12	75658770	75659271	chr12	76052550.0	76053051.0	BRCA_142783	2.455458932	0.371257485	Intron	-147385	KRR1	75659020	0.9925999999523164	0.0005149645426597872	0.4493249527056885	1.53071730109363	0.0024746154621473455	8.658579926724212	-1.0813923483879413
chr12	75825746	75826247	chr12	76219526.0	76220027.0	BRCA_142804	1.338221725	0.405189621	Intron	205607	PHLDA1	75825996	0.9820999996244908	0.0013193704701438764	0.37758744743056577	1.358544588490795	0.005206954668073699	7.585344438031861	-0.9809571410602291
chr1	177970021	177970522	chr1	177939156.0	177939657.0	BRCA_14286	1.88411503	0.483033932	Promoter	-59	SEC16B	177970271	0.982799999986589	3.299395559897998e-05	0.284385644626473	1.280613372879165	0.00031273257056466824	11.642782898229866	-0.9962277282526921
chr12	76877928	76878429	chr12	77271708.0	77272209.0	BRCA_142885	2.512716106	0.508982036	Intron	795	CSRP2	76878178	0.9975	3.057245052828239e-05	0.8803504387541344	1.93102590797226	0.00029596225801854456	11.722299168699125	-1.0506754692181257
chr12	76878833	76879334	chr12	77272613.0	77273114.0	BRCA_142886	13.62915138	0.730538922	Promoter	-24	CSRP2	76879083	0.9975	0.00028394969220146154	3.7641104356788135	4.762789477720466	0.0015593922624599652	9.324800403501142	-0.998679042041652
chr12	76879437	76879938	chr12	77273217.0	77273718.0	BRCA_142887	1.660462785	0.469061876	Promoter	-628	CSRP2	76879687	0.9948000000029802	0.0010986820732849798	1.2380212883809891	2.024500909945605	0.004497305619717804	7.7967233572774735	-0.7864796215646157
chr12	77062819	77063320	chr12	77456599.0	77457100.0	BRCA_142896	2.293645156	0.4031936129999999	Intron	2480	E2F7	77063069	0.9843999998360872	0.0003037140799005463	0.0751234367730728	1.017545192336999	0.0016403691624982506	9.251763757031005	-0.9424217555639262
chr12	77065409	77065910	chr12	77459189.0	77459690.0	BRCA_142897	15.43299767	0.73253493	Promoter	-80	E2F7	77065659	0.962199999807775	0.005494110875631207	3.9020078139872707	4.51285164741228	0.01635925646066558	5.933749011475967	-0.610843833425009
chr1	11337737	11338238	chr1	11397794.0	11398295.0	BRCA_1429	1.082672461	0.550898204	Distal	64054	UBIAD1	11337987	0.9609259998671712	0.0009125724431212208	-0.24439657050047975	0.2942594315319219	0.0038860896990628715	8.007465082941183	-0.5386560020324016
chr1	178031743	178032244	chr1	178000878.0	178001379.0	BRCA_14290	9.476373045	0.4570858279999999	Intron	6013	SEC16B	178031993	0.9573000001825392	0.005795532456507668	2.2886978120346932	2.8329931406263498	0.017071971796241165	5.872226491902785	-0.5442953285916565
chr1	11339829	11340330	chr1	11399886.0	11400387.0	BRCA_1430	3.708663183	0.608782435	Distal	66146	UBIAD1	11340079	0.9742999997984618	0.0012416287082043964	0.3135009843162956	1.272954872421486	0.004962405324583318	7.654744706649732	-0.9594538881051905
chr1	178119579	178120080	chr1	178088714.0	178089215.0	BRCA_14304	4.570807363999999	0.409181637	Intron	-1131	RASAL2	178119829	0.9502999999593944	0.000709683960877945	0.857697820565179	2.042028979680425	0.003184169896892071	8.29486696923768	-1.1843311591152461
chr1	178126639	178127140	chr1	178095774.0	178096275.0	BRCA_14305	4.160870513	0.401197605	Intron	5929	RASAL2	178126889	0.9806999999687076	0.0011681363164084864	1.3207466864555324	2.04282350042173	0.004729032125608581	7.724239342211102	-0.7220768139661977
chr1	178151846	178152347	chr1	178120981.0	178121482.0	BRCA_14307	2.132401877	0.46506986	Intron	31136	RASAL2	178152096	0.9512999999642372	8.003439969052941e-06	0.688110102274056	1.94058214499899	0.00011582471675709462	13.075769225204464	-1.2524720427249338
chr1	178238694	178239195	chr1	178207829.0	178208330.0	BRCA_14309	14.95418484	0.341317365	Intron	-102526	RASAL2	178238944	0.9899999999821186	0.001033063983535126	3.24338025501977	3.950996423384925	0.004287083149287049	7.865787885724894	-0.707616168365155
chr1	178278083	178278584	chr1	178247218.0	178247719.0	BRCA_14312	1.3200149209999998	0.435129741	Intron	-63137	RASAL2	178278333	0.9858999997854232	0.00011534230103487859	0.3651656679123193	0.9774565585963484	0.0007842307808588944	10.316434111169851	-0.6122908906840291
chr12	85836338	85836839	chr12	86230116.0	86230617.0	BRCA_143121	7.055668317	0.4770459079999999	Promoter	-19	RASSF9	85836588	1.0	0.00354777005538557	1.4542340195568824	2.4840254962401	0.011514777349366541	6.440369674438171	-1.0297914766832177
chr12	87779043	87779544	chr12	88172820.0	88173321.0	BRCA_143157	4.409583331	0.481037924	Distal	248669	C12orf50	87779293	0.970699999961257	0.006111784333742188	0.9206958330880459	2.389203183645076	0.01783031304440695	5.809524157386753	-1.4685073505570299
chr1	178344388	178344889	chr1	178313523.0	178314024.0	BRCA_14326	3.2589849230000003	0.381237525	Intron	3168	RASAL2	178344638	0.9747999999471008	1.778589243294798e-05	1.4128515931826375	2.3582777588068	0.000201615896004038	12.276102989808273	-0.9454261656241623
chr12	88946501	88947002	chr12	89340278.0	89340779.0	BRCA_143310	6.562889455	0.427145709	Distal	72927	LINC02458	88946751	0.950400000037998	9.998198097926065e-05	0.6644340233455975	1.827160439887725	0.0007035275293696223	10.473105501634251	-1.1627264165421276
chr12	89124298	89124799	chr12	89518075.0	89518576.0	BRCA_143324	4.975876727	0.429141717	Intron	-104870	LINC02458	89124548	0.9986000000953674	0.014453473146387577	0.283502143570937	1.26858793654388	0.03575788503565875	4.805594781519735	-0.9850857929729429
chr1	178470541	178471042	chr1	178439676.0	178440177.0	BRCA_14334	2.092396248	0.4570858279999999	Intron	14317	RASAL2	178470791	0.9986999997794628	0.0005859547587779828	0.102198932063387	0.7083370419702879	0.002738632649269353	8.51232852377407	-0.6061381099069009
chr12	89247469	89247970	chr12	89641246.0	89641747.0	BRCA_143353	5.786544461	0.423153693	Intron	103451	DUSP6	89247719	0.9898879996567964	0.0028317827619392735	0.8221775062068648	1.52561927895843	0.009605559210339398	6.701914678423654	-0.7034417727515652
chr12	89960608	89961109	chr12	90354385.0	90354886.0	BRCA_143441	1.864771045	0.3972055889999999	Intron	13166	LINC02399	89960858	0.987000000026822	0.0005149645426597872	0.2415253477516957	1.063515042038825	0.0024746154621473455	8.658579926724212	-0.8219896942871294
chr12	89962505	89963006	chr12	90356282.0	90356783.0	BRCA_143442	1.852971527	0.369261477	Intron	15063	LINC02399	89962755	0.9802839999705552	0.015909915623432313	0.3606535852199604	1.0150578887535315	0.03863596491210836	4.693911760851294	-0.6544043035335712
chr12	90090860	90091361	chr12	90484637.0	90485138.0	BRCA_143448	2.041862654	0.395209581	Distal	143418	LINC02399	90091110	0.9701999999642372	0.013770352802034293	0.49389642609526224	1.0226617701759937	0.03437823163840326	4.862360852990164	-0.5287653440807314
chr12	91406830	91407331	chr12	91800607.0	91801108.0	BRCA_143475	5.480517449	0.451097804	Distal	-223958	DCN	91407080	0.9712999999552964	7.377376697124298e-06	1.3433419310478252	2.9181692038602	0.00010969450125986029	13.15422117107324	-1.574827272812375
chr12	92136920	92137421	chr12	92530696.0	92531197.0	BRCA_143527	1.7806786959999998	0.401197605	Promoter	-150	LINC01619	92137170	0.9946999999135732	5.1810601646741915e-05	1.0730512176098412	2.0017298680498	0.0004324581236391691	11.175151941003765	-0.9286786504399589
chr12	92139677	92140178	chr12	92533453.0	92533954.0	BRCA_143528	1.951860272	0.405189621	Intron	1785	LINC01619	92139927	0.9946999999135732	0.01516630511618832	1.3627701820801126	1.97965221266286	0.03716139865536901	4.750051387860633	-0.6168820305827474
chr12	92147571	92148072	chr12	92541347.0	92541848.0	BRCA_143538	1.704900061	0.377245509	Intron	1641	LOC101928617	92147821	0.9520779999721796	0.0033547851347197066	0.9622731580924915	1.737343827288905	0.010999662521197731	6.506396928430544	-0.7750706691964135
chr12	92414318	92414819	chr12	92808094.0	92808595.0	BRCA_143562	4.253076906	0.381237525	Distal	-6962	CLLU1	92414568	0.9981000000357628	1.7666779174438751e-06	0.7713417151502595	2.1491005215509853	4.4633676676698186e-05	14.451507821672655	-1.3777588064007258
chr12	92439309	92439810	chr12	92833085.0	92833586.0	BRCA_143565	4.689874928	0.371257485	Intron	-11412	CLLU1OS	92439559	0.9928	0.00026539539356900505	0.9792976610968451	2.3791237920868253	0.00148008569979051	9.400103571589451	-1.3998261309899802
chr12	92442631	92443132	chr12	92836407.0	92836908.0	BRCA_143566	2.191779672	0.413173653	Intron	-14734	CLLU1OS	92442881	0.9919999998867512	9.304660384160637e-05	0.0424431380035484	1.225605081819372	0.0006662417377583162	10.551666642813117	-1.1831619438158236
chr12	92465739	92466240	chr12	92859515.0	92860016.0	BRCA_143570	1.742699892	0.4171656689999999	Intron	-37842	CLLU1OS	92465989	1.0	0.0016773976711029158	-0.19435972130737625	0.3218121184050135	0.006306229232881836	7.309006671391392	-0.5161718397123898
chr12	92506793	92507294	chr12	92900569.0	92901070.0	BRCA_143578	3.2485410960000003	0.46506986	Distal	-78896	CLLU1OS	92507043	0.9946079999029636	6.798306848720544e-06	0.5520439161997523	1.9575211352990447	0.00010380312289693423	13.233862531998668	-1.4054772190992924
chr12	92539184	92539685	chr12	92932960.0	92933461.0	BRCA_143587	4.660286538	0.411177645	Distal	-111287	CLLU1OS	92539434	0.9631000000700356	0.0003247610985316422	1.675602479000245	2.304143963727835	0.0017281700313617546	9.176539116156924	-0.6285414847275901
chr12	92551789	92552290	chr12	92945565.0	92946066.0	BRCA_143592	1.840650769	0.4750498999999999	Distal	-123892	CLLU1OS	92552039	0.9769999998912215	0.004188864064179207	0.8422630623421687	1.94374887674882	0.013150709245045833	6.248715580620828	-1.1014858144066513
chr12	92735012	92735513	chr12	93128788.0	93129289.0	BRCA_143615	1.350013046	0.469061876	Intron	-1272	PLEKHG7	92735262	1.0	0.017493875114471678	0.6677145508088713	1.52964371710497	0.04176290088396249	4.581634263653477	-0.8619291662960986
chr12	93821990	93822491	chr12	94215766.0	94216267.0	BRCA_143738	1.158043551	0.4770459079999999	Intron	-4478	CRADD	93822240	0.9788000001251698	0.008796362180041302	0.16517163703242235	0.8138359057467065	0.023930229815264048	5.385021937831463	-0.6486642687142842
chr12	93894704	93895205	chr12	94288480.0	94288981.0	BRCA_143745	5.299103034	0.568862275	Distal	46295	CRADD	93894954	0.9714000000461936	0.01516630511618832	1.7466780763579224	2.88147490251039	0.03716139865536901	4.750051387860633	-1.1347968261524675
chr1	178945581	178946082	chr1	178914716.0	178915217.0	BRCA_14383	4.551689735	0.518962076	Distal	51994	RALGPS2	178945831	0.9592780002444984	4.139921571804546e-05	0.42975628339954997	2.641827886144535	0.0003677206238414348	11.40910228628438	-2.212071602744985
chr1	179105337	179105838	chr1	179074472.0	179074973.0	BRCA_14410	4.193803153999999	0.429141717	3' UTR	19790	TOR3A	179105587	0.9585000000469388	4.809154758531849e-05	1.1813809123246823	2.2293105262973	0.00040998950672681777	11.252125393689239	-1.0479296139726175
chr12	98418618	98419119	chr12	98812396.0	98812897.0	BRCA_144131	6.339645261	0.481037924	Distal	72217	LINC02453	98418868	0.965779999577254	0.005795532456507668	2.58429771559069	3.425383814135035	0.017071971796241165	5.872226491902785	-0.8410860985443449
chr12	98424736	98425237	chr12	98818514.0	98819015.0	BRCA_144132	1.742699892	0.4171656689999999	Distal	66099	LINC02453	98424986	0.9642999997146428	0.0003247610985316422	1.3983924321574226	2.01248387349196	0.0017281700313617546	9.176539116156924	-0.6140914413345375
chr12	98725792	98726293	chr12	99119570.0	99120071.0	BRCA_144155	1.130169464	0.359281437	Intron	2774	APAF1	98726042	0.9799000000983475	0.0017799015621116857	0.3851173732676453	0.9938446057971416	0.006613423390056954	7.240387019079971	-0.6087272325294963
chr1	179153117	179153618	chr1	179122252.0	179122753.0	BRCA_14417	1.930636614	0.415169661	Intron	-10279	ABL2	179153367	0.9815000002920627	1.1974420868274683e-05	0.13973562765138503	1.687216014907865	0.00015339703582850487	12.670441774393307	-1.54748038725648
chr12	100005829	100006330	chr12	100399607.0	100400108.0	BRCA_144197	1.745623639	0.473053892	Distal	-21426	ANKS1B	100006079	0.9718119996607304	8.010906877063798e-07	-0.17581777287772027	1.4341261589697	2.8949381712219643e-05	15.0761079383204	-1.6099439318474205
chr12	100123680	100124181	chr12	100517458.0	100517959.0	BRCA_144198	1.96666147	0.3632734529999999	Intron	18893	UHRF1BP1L	100123930	0.969380000089109	0.00017586849041599533	0.13574389061343164	1.222657702824765	0.00107987163661877	9.854924453958283	-1.0869138122113333
chr12	100163835	100164336	chr12	100557613.0	100558114.0	BRCA_144204	6.39086597	0.516966068	Distal	-21238	UHRF1BP1L	100164085	0.972399999795854	8.656734032651559e-05	2.6231646974983	3.241094617871645	0.0006307517039847211	10.630640180881388	-0.6179299203733448
chr12	101299810	101300311	chr12	101693588.0	101694089.0	BRCA_144247	6.104736306	0.411177645	Exon	10158	UTP20	101300060	0.9644000000350176	0.00028394969220146154	0.6797995112684583	2.861008832134885	0.0015593922624599652	9.324800403501142	-2.1812093208664267
chr12	101940513	101941014	chr12	102334291.0	102334792.0	BRCA_144308	2.012153567	0.4770459079999999	Intron	20745	DRAM1	101940763	0.9873000001341103	0.0008052179197620443	0.711701393931405	1.66861171096542	0.0035219787391992416	8.149398084449354	-0.956910317034015
chr12	102120920	102121421	chr12	102514698.0	102515199.0	BRCA_144319	1.043974154	0.4171656689999999	Intron	788	PARPBP	102121170	0.9828999999623744	1.3954287861514683e-07	0.39109834824577455	1.769656491352655	1.4141866837746992e-05	16.10966789461588	-1.3785581431068803
chr12	103802283	103802784	chr12	104196061.0	104196562.0	BRCA_144366	5.333174671	0.512974052	Promoter	-133	NT5DC3	103802533	0.967599999820441	0.0031714065586148847	1.1139131827397133	2.7241517544171696	0.010517962027209638	6.571000996367461	-1.6102385716774563
chr12	104045151	104045652	chr12	104438929.0	104439430.0	BRCA_144392	2.160956403	0.50499002	Intron	4619	GLT8D2	104045401	0.9611000001132488	1.778589243294798e-05	0.30109031395833274	1.202471952000585	0.000201615896004038	12.276102989808273	-0.9013816380422524
chr12	104058734	104059235	chr12	104452512.0	104453013.0	BRCA_144395	1.642760925	0.4031936129999999	Intron	5198	GLT8D2	104058984	0.9726000000447036	2.9541082700594926e-06	0.1074546405584698	1.257648614174675	6.062665813060307e-05	14.009688174202921	-1.1501939736162052
chr12	104456602	104457103	chr12	104850380.0	104850881.0	BRCA_144431	7.998800691	0.684630739	Promoter	-115	CHST11	104456852	0.9663999999374152	0.00715591932469648	2.84676374505196	3.6642155636254703	0.020246757303786687	5.626165323572782	-0.8174518185735105
chr12	104457328	104457829	chr12	104851106.0	104851607.0	BRCA_144432	4.025024781	0.590818363	Intron	578	CHST11	104457578	0.95379999996759	0.00042336685216313395	1.866284514074095	2.733820445642676	0.002124438046370086	8.878703012791494	-0.8675359315685809
chr12	104458321	104458822	chr12	104852099.0	104852600.0	BRCA_144433	3.175374612	0.6067864270000001	Intron	1571	CHST11	104458571	0.956500000068918	0.0003710129033662661	1.0216739416537883	1.99180579406765	0.0019161850230403155	9.027547413079072	-0.9701318524138616
chr12	104459208	104459709	chr12	104852986.0	104853487.0	BRCA_144434	3.789844004	0.493013972	Intron	2458	CHST11	104459458	0.9725000001315028	0.0001238324203504455	0.8933333054474846	2.48024361788322	0.0008266517486875136	10.240432699797793	-1.5869103124357353
chr12	104504877	104505378	chr12	104898655.0	104899156.0	BRCA_144438	2.115815771	0.49500998	Intron	48127	CHST11	104505127	0.9968999999642372	2.0793193887345214e-05	0.15987079824021694	0.78927386756698	0.00022479682830104853	12.119090699091272	-0.6294030693267632
chr12	104510427	104510928	chr12	104904205.0	104904706.0	BRCA_144439	1.3855084080000002	0.385229541	Intron	53677	CHST11	104510677	0.9954999998569488	0.004188864064179207	0.0004373453921685	0.738516934593356	0.013150709245045833	6.248715580620828	-0.7380795892011874
chr12	104514060	104514561	chr12	104907838.0	104908339.0	BRCA_144440	1.371273503	0.5069860279999999	Intron	57310	CHST11	104514310	0.9959999999642372	0.0016773976711029158	0.049004576345716144	0.696985845271805	0.006306229232881836	7.309006671391392	-0.6479812689260889
chr12	104547096	104547597	chr12	104940874.0	104941375.0	BRCA_144442	3.521149496	0.502994012	Intron	-41501	CHST11	104547346	0.9879000000029804	0.0009710889482938403	0.20166727178795102	1.0936329298033356	0.004083290472523071	7.9360520846320215	-0.8919656580153845
chr12	104555537	104556038	chr12	104949315.0	104949816.0	BRCA_144443	2.6999900510000003	0.570858283	Intron	-33060	CHST11	104555787	0.9581999997720122	3.215096036087051e-06	0.4667262428657549	1.41445895282857	6.392061311316364e-05	13.9333592280752	-0.9477327099628151
chr12	104588000	104588501	chr12	104981778.0	104982279.0	BRCA_144445	1.518290061	0.379241517	Promoter	-597	CHST11	104588250	0.9710999996989964	7.486611190318616e-05	-0.16095952428975985	0.6800966407185015	0.0005661044515540754	10.786644111233976	-0.8410561650082613
chr12	104602829	104603330	chr12	104996607.0	104997108.0	BRCA_144446	1.352129464	0.4750498999999999	Intron	11447	MIR3922	104603079	0.9983000001251696	0.001033063983535126	0.26103957373876474	1.11165617686772	0.004287083149287049	7.865787885724894	-0.8506166031289553
